Time	Channel A	Channel B
(ms)	(V)	(V)

-6.48182365	0.07874016	0.00000000
-6.47780765	0.07874016	0.00000000
-6.47379165	0.07874016	-0.01574803
-6.46977565	0.07874016	0.00000000
-6.46575965	0.07874016	-0.01574803
-6.46174365	0.07874016	0.00000000
-6.45772765	0.07874016	0.00000000
-6.45371165	0.07874016	0.00000000
-6.44969565	0.07874016	0.00000000
-6.44567965	0.15748030	0.00000000
-6.44166365	0.07874016	0.00000000
-6.43764765	0.07874016	0.00000000
-6.43363165	0.07874016	0.00000000
-6.42961565	0.07874016	0.00000000
-6.42559965	0.07874016	0.00000000
-6.42158365	0.07874016	0.00000000
-6.41756765	0.07874016	0.00000000
-6.41355165	0.07874016	-0.01574803
-6.40953565	0.07874016	-0.01574803
-6.40551965	0.07874016	0.00000000
-6.40150365	0.07874016	0.00000000
-6.39748765	0.07874016	0.00000000
-6.39347165	0.07874016	0.00000000
-6.38945565	0.07874016	0.00000000
-6.38543965	0.07874016	0.00000000
-6.38142365	0.07874016	-0.01574803
-6.37740765	0.07874016	0.00000000
-6.37339165	0.15748030	0.00000000
-6.36937565	0.07874016	0.00000000
-6.36535965	0.07874016	-0.01574803
-6.36134366	0.07874016	-0.01574803
-6.35732766	0.07874016	0.00000000
-6.35331166	0.07874016	0.00000000
-6.34929566	0.07874016	0.00000000
-6.34527966	0.07874016	0.00000000
-6.34126366	0.07874016	0.00000000
-6.33724766	0.07874016	0.00000000
-6.33323166	0.07874016	0.00000000
-6.32921566	0.07874016	0.00000000
-6.32519966	0.07874016	0.00000000
-6.32118366	0.07874016	0.00000000
-6.31716766	0.07874016	0.00000000
-6.31315166	0.07874016	0.00000000
-6.30913566	0.07874016	0.00000000
-6.30511966	0.07874016	0.00000000
-6.30110366	0.07874016	0.00000000
-6.29708766	0.07874016	0.00000000
-6.29307166	0.15748030	0.00000000
-6.28905566	0.07874016	0.00000000
-6.28503966	0.07874016	0.00000000
-6.28102366	0.07874016	0.00000000
-6.27700766	0.07874016	0.00000000
-6.27299166	0.07874016	0.00000000
-6.26897566	0.15748030	0.00000000
-6.26495966	0.07874016	0.00000000
-6.26094366	0.15748030	0.00000000
-6.25692766	0.07874016	0.00000000
-6.25291166	0.07874016	0.00000000
-6.24889566	0.07874016	0.00000000
-6.24487966	0.07874016	0.00000000
-6.24086366	0.07874016	0.00000000
-6.23684766	0.07874016	0.00000000
-6.23283166	0.07874016	0.00000000
-6.22881566	0.07874016	0.00000000
-6.22479966	0.15748030	-0.01574803
-6.22078366	0.07874016	-0.01574803
-6.21676766	0.07874016	-0.01574803
-6.21275166	0.07874016	0.00000000
-6.20873566	0.07874016	-0.01574803
-6.20471966	0.07874016	0.00000000
-6.20070366	0.07874016	-0.01574803
-6.19668766	0.07874016	0.00000000
-6.19267166	0.07874016	0.00000000
-6.18865566	0.07874016	-0.01574803
-6.18463966	0.07874016	0.00000000
-6.18062366	0.07874016	0.00000000
-6.17660766	0.07874016	0.00000000
-6.17259166	0.07874016	0.00000000
-6.16857566	0.07874016	-0.01574803
-6.16455966	0.07874016	-0.01574803
-6.16054366	0.07874016	0.00000000
-6.15652766	0.07874016	0.00000000
-6.15251166	0.07874016	0.00000000
-6.14849566	0.07874016	0.00000000
-6.14447966	0.15748030	0.00000000
-6.14046366	0.15748030	0.00000000
-6.13644767	0.07874016	0.00000000
-6.13243167	0.07874016	0.00000000
-6.12841567	0.07874016	0.00000000
-6.12439967	0.07874016	0.00000000
-6.12038367	0.07874016	0.00000000
-6.11636767	0.07874016	0.00000000
-6.11235167	0.07874016	0.00000000
-6.10833567	0.07874016	0.00000000
-6.10431967	0.07874016	0.00000000
-6.10030367	0.07874016	0.00000000
-6.09628767	0.07874016	0.00000000
-6.09227167	0.07874016	0.00000000
-6.08825567	0.07874016	0.00000000
-6.08423967	0.07874016	0.00000000
-6.08022367	0.07874016	0.00000000
-6.07620767	0.07874016	-0.01574803
-6.07219167	0.07874016	-0.01574803
-6.06817567	0.07874016	0.00000000
-6.06415967	0.07874016	-0.01574803
-6.06014367	0.15748030	0.00000000
-6.05612767	0.15748030	0.00000000
-6.05211167	0.07874016	0.00000000
-6.04809567	0.07874016	-0.01574803
-6.04407967	0.07874016	0.00000000
-6.04006367	0.07874016	0.00000000
-6.03604767	0.07874016	-0.01574803
-6.03203167	0.07874016	0.00000000
-6.02801567	0.07874016	0.00000000
-6.02399967	0.07874016	0.00000000
-6.01998367	0.07874016	0.00000000
-6.01596767	0.07874016	0.00000000
-6.01195167	0.07874016	0.00000000
-6.00793567	0.07874016	0.00000000
-6.00391967	0.07874016	0.00000000
-5.99990367	0.07874016	-0.01574803
-5.99588767	0.07874016	-0.01574803
-5.99187167	0.07874016	0.00000000
-5.98785567	0.07874016	-0.01574803
-5.98383967	0.07874016	-0.01574803
-5.97982367	0.07874016	-0.01574803
-5.97580767	0.07874016	0.00000000
-5.97179167	0.07874016	0.00000000
-5.96777567	0.07874016	-0.01574803
-5.96375967	0.07874016	0.00000000
-5.95974367	0.07874016	0.00000000
-5.95572767	0.07874016	0.00000000
-5.95171167	0.07874016	0.00000000
-5.94769567	0.07874016	0.00000000
-5.94367967	0.07874016	0.00000000
-5.93966367	0.07874016	0.00000000
-5.93564767	0.07874016	0.00000000
-5.93163167	0.07874016	0.00000000
-5.92761567	0.07874016	0.00000000
-5.92359967	0.07874016	0.00000000
-5.91958367	0.07874016	0.00000000
-5.91556767	0.07874016	0.00000000
-5.91155168	0.07874016	0.00000000
-5.90753568	0.07874016	0.00000000
-5.90351968	0.07874016	0.00000000
-5.89950368	0.07874016	0.00000000
-5.89548768	0.07874016	-0.01574803
-5.89147168	0.07874016	0.00000000
-5.88745568	0.07874016	0.00000000
-5.88343968	0.07874016	0.00000000
-5.87942368	0.07874016	0.00000000
-5.87540768	0.07874016	0.00000000
-5.87139168	0.07874016	0.00000000
-5.86737568	0.07874016	0.00000000
-5.86335968	0.07874016	0.00000000
-5.85934368	0.07874016	0.00000000
-5.85532768	0.07874016	0.00000000
-5.85131168	0.07874016	-0.01574803
-5.84729568	0.07874016	0.00000000
-5.84327968	0.07874016	0.00000000
-5.83926368	0.07874016	0.00000000
-5.83524768	0.07874016	0.00000000
-5.83123168	0.07874016	-0.01574803
-5.82721568	0.07874016	0.00000000
-5.82319968	0.07874016	0.00000000
-5.81918368	0.07874016	0.00000000
-5.81516768	0.07874016	0.00000000
-5.81115168	0.07874016	0.00000000
-5.80713568	0.07874016	0.00000000
-5.80311968	0.07874016	0.00000000
-5.79910368	0.07874016	0.00000000
-5.79508768	0.07874016	0.00000000
-5.79107168	0.07874016	0.00000000
-5.78705568	0.07874016	0.00000000
-5.78303968	0.07874016	0.00000000
-5.77902368	0.07874016	0.00000000
-5.77500768	0.07874016	0.00000000
-5.77099168	0.07874016	-0.01574803
-5.76697568	0.07874016	0.00000000
-5.76295968	0.07874016	0.00000000
-5.75894368	0.07874016	0.00000000
-5.75492768	0.07874016	0.00000000
-5.75091168	0.07874016	0.00000000
-5.74689568	0.07874016	0.00000000
-5.74287968	0.07874016	0.00000000
-5.73886368	0.07874016	0.00000000
-5.73484768	0.15748030	0.00000000
-5.73083168	0.07874016	-0.01574803
-5.72681568	0.07874016	-0.01574803
-5.72279968	0.07874016	0.00000000
-5.71878368	0.07874016	0.00000000
-5.71476768	0.07874016	0.00000000
-5.71075168	0.07874016	0.00000000
-5.70673568	0.15748030	0.00000000
-5.70271968	0.07874016	0.00000000
-5.69870368	0.15748030	0.00000000
-5.69468768	0.07874016	0.00000000
-5.69067168	0.07874016	0.00000000
-5.68665569	0.07874016	0.00000000
-5.68263969	0.07874016	0.00000000
-5.67862369	0.07874016	0.00000000
-5.67460769	0.07874016	0.00000000
-5.67059169	0.07874016	-0.01574803
-5.66657569	0.07874016	0.00000000
-5.66255969	0.07874016	0.00000000
-5.65854369	0.07874016	0.00000000
-5.65452769	0.07874016	0.00000000
-5.65051169	0.07874016	0.00000000
-5.64649569	0.07874016	0.00000000
-5.64247969	0.07874016	-0.01574803
-5.63846369	0.07874016	0.00000000
-5.63444769	0.07874016	0.00000000
-5.63043169	0.07874016	0.00000000
-5.62641569	0.07874016	0.00000000
-5.62239969	0.07874016	0.00000000
-5.61838369	0.07874016	0.00000000
-5.61436769	0.07874016	0.00000000
-5.61035169	0.07874016	-0.01574803
-5.60633569	0.07874016	-0.01574803
-5.60231969	0.07874016	0.00000000
-5.59830369	0.07874016	-0.01574803
-5.59428769	0.07874016	0.00000000
-5.59027169	0.07874016	0.00000000
-5.58625569	0.07874016	-0.01574803
-5.58223969	0.07874016	-0.01574803
-5.57822369	0.07874016	0.00000000
-5.57420769	0.07874016	0.00000000
-5.57019169	0.07874016	-0.01574803
-5.56617569	0.07874016	-0.01574803
-5.56215969	0.07874016	-0.01574803
-5.55814369	0.07874016	-0.01574803
-5.55412769	0.07874016	0.00000000
-5.55011169	0.07874016	-0.01574803
-5.54609569	0.07874016	0.00000000
-5.54207969	0.07874016	-0.01574803
-5.53806369	0.07874016	0.00000000
-5.53404769	0.07874016	-0.01574803
-5.53003169	0.07874016	-0.01574803
-5.52601569	0.07874016	0.00000000
-5.52199969	0.07874016	-0.01574803
-5.51798369	0.07874016	-0.01574803
-5.51396769	0.07874016	-0.01574803
-5.50995169	0.07874016	-0.01574803
-5.50593569	0.07874016	-0.01574803
-5.50191969	0.07874016	0.00000000
-5.49790369	0.07874016	0.00000000
-5.49388769	0.07874016	0.00000000
-5.48987169	0.07874016	0.00000000
-5.48585569	0.07874016	0.00000000
-5.48183969	0.07874016	0.00000000
-5.47782369	0.07874016	0.00000000
-5.47380769	0.07874016	0.00000000
-5.46979169	0.07874016	0.00000000
-5.46577570	0.15748030	0.00000000
-5.46175970	0.07874016	0.00000000
-5.45774370	0.07874016	0.00000000
-5.45372770	0.07874016	0.00000000
-5.44971170	0.15748030	0.00000000
-5.44569570	0.07874016	0.00000000
-5.44167970	0.15748030	0.00000000
-5.43766370	0.07874016	0.00000000
-5.43364770	0.07874016	0.00000000
-5.42963170	0.07874016	0.00000000
-5.42561570	0.07874016	0.00000000
-5.42159970	0.07874016	0.00000000
-5.41758370	0.07874016	0.00000000
-5.41356770	0.07874016	0.00000000
-5.40955170	0.07874016	-0.01574803
-5.40553570	0.07874016	0.00000000
-5.40151970	0.07874016	0.00000000
-5.39750370	0.07874016	0.00000000
-5.39348770	0.15748030	0.00000000
-5.38947170	0.07874016	0.00000000
-5.38545570	0.07874016	0.00000000
-5.38143970	0.07874016	0.00000000
-5.37742370	0.07874016	-0.01574803
-5.37340770	0.07874016	0.00000000
-5.36939170	0.15748030	0.00000000
-5.36537570	0.07874016	0.00000000
-5.36135970	0.07874016	0.00000000
-5.35734370	0.07874016	0.00000000
-5.35332770	0.07874016	0.00000000
-5.34931170	0.07874016	0.00000000
-5.34529570	0.07874016	0.00000000
-5.34127970	0.07874016	-0.01574803
-5.33726370	0.07874016	-0.01574803
-5.33324770	0.07874016	0.00000000
-5.32923170	0.07874016	-0.01574803
-5.32521570	0.07874016	-0.01574803
-5.32119970	0.15748030	-0.01574803
-5.31718370	0.07874016	0.00000000
-5.31316770	0.07874016	-0.01574803
-5.30915170	0.07874016	0.00000000
-5.30513570	0.07874016	0.00000000
-5.30111970	0.07874016	0.00000000
-5.29710370	0.07874016	0.00000000
-5.29308770	0.07874016	0.00000000
-5.28907170	0.07874016	0.00000000
-5.28505570	0.07874016	0.00000000
-5.28103970	0.15748030	0.00000000
-5.27702370	0.07874016	0.00000000
-5.27300770	0.07874016	-0.01574803
-5.26899170	0.07874016	-0.01574803
-5.26497570	0.07874016	-0.01574803
-5.26095970	0.07874016	-0.01574803
-5.25694370	0.07874016	-0.01574803
-5.25292770	0.07874016	-0.01574803
-5.24891170	0.07874016	0.00000000
-5.24489570	0.07874016	-0.01574803
-5.24087971	0.07874016	0.00000000
-5.23686371	0.07874016	0.00000000
-5.23284771	0.07874016	-0.01574803
-5.22883171	0.07874016	0.00000000
-5.22481571	0.07874016	0.00000000
-5.22079971	0.07874016	-0.01574803
-5.21678371	0.07874016	-0.01574803
-5.21276771	0.07874016	-0.01574803
-5.20875171	0.07874016	-0.01574803
-5.20473571	0.07874016	0.00000000
-5.20071971	0.07874016	0.00000000
-5.19670371	0.07874016	0.00000000
-5.19268771	0.07874016	0.00000000
-5.18867171	0.07874016	0.00000000
-5.18465571	0.07874016	-0.01574803
-5.18063971	0.07874016	-0.01574803
-5.17662371	0.15748030	-0.01574803
-5.17260771	0.07874016	-0.01574803
-5.16859171	0.07874016	-0.01574803
-5.16457571	0.07874016	-0.01574803
-5.16055971	0.15748030	-0.01574803
-5.15654371	0.07874016	0.00000000
-5.15252771	0.07874016	0.00000000
-5.14851171	0.07874016	0.00000000
-5.14449571	0.07874016	0.00000000
-5.14047971	0.07874016	0.00000000
-5.13646371	0.07874016	0.00000000
-5.13244771	0.07874016	0.00000000
-5.12843171	0.07874016	0.00000000
-5.12441571	0.07874016	0.00000000
-5.12039971	0.07874016	0.00000000
-5.11638371	0.07874016	0.00000000
-5.11236771	0.07874016	-0.01574803
-5.10835171	0.07874016	0.00000000
-5.10433571	0.07874016	0.00000000
-5.10031971	0.07874016	0.00000000
-5.09630371	0.07874016	0.00000000
-5.09228771	0.15748030	0.00000000
-5.08827171	0.07874016	0.00000000
-5.08425571	0.07874016	0.00000000
-5.08023971	0.07874016	0.00000000
-5.07622371	0.07874016	-0.01574803
-5.07220771	0.07874016	0.00000000
-5.06819171	0.07874016	-0.01574803
-5.06417571	0.07874016	0.00000000
-5.06015971	0.07874016	0.00000000
-5.05614371	0.07874016	0.00000000
-5.05212771	0.07874016	0.00000000
-5.04811171	0.07874016	0.00000000
-5.04409571	0.07874016	0.00000000
-5.04007971	0.07874016	0.00000000
-5.03606371	0.07874016	0.00000000
-5.03204771	0.07874016	0.00000000
-5.02803171	0.07874016	-0.01574803
-5.02401571	0.07874016	-0.01574803
-5.01999971	0.07874016	-0.01574803
-5.01598372	0.07874016	-0.01574803
-5.01196772	0.07874016	0.00000000
-5.00795172	0.07874016	0.00000000
-5.00393572	0.07874016	0.00000000
-4.99991972	0.07874016	0.00000000
-4.99590372	0.07874016	0.00000000
-4.99188772	0.07874016	0.00000000
-4.98787172	0.07874016	-0.01574803
-4.98385572	0.07874016	0.00000000
-4.97983972	0.07874016	0.00000000
-4.97582372	0.07874016	0.00000000
-4.97180772	0.07874016	0.00000000
-4.96779172	0.07874016	0.00000000
-4.96377572	0.07874016	0.00000000
-4.95975972	0.07874016	0.00000000
-4.95574372	0.07874016	0.00000000
-4.95172772	0.07874016	0.00000000
-4.94771172	0.07874016	0.00000000
-4.94369572	0.07874016	0.00000000
-4.93967972	0.07874016	0.00000000
-4.93566372	0.07874016	0.00000000
-4.93164772	0.07874016	0.00000000
-4.92763172	0.07874016	0.00000000
-4.92361572	0.07874016	-0.01574803
-4.91959972	0.07874016	-0.01574803
-4.91558372	0.07874016	0.00000000
-4.91156772	0.07874016	0.00000000
-4.90755172	0.07874016	0.00000000
-4.90353572	0.07874016	0.00000000
-4.89951972	0.07874016	0.00000000
-4.89550372	0.07874016	0.00000000
-4.89148772	0.07874016	0.00000000
-4.88747172	0.07874016	0.00000000
-4.88345572	0.07874016	-0.01574803
-4.87943972	0.07874016	0.00000000
-4.87542372	0.07874016	-0.01574803
-4.87140772	0.07874016	-0.01574803
-4.86739172	0.07874016	0.00000000
-4.86337572	0.07874016	0.00000000
-4.85935972	0.07874016	0.00000000
-4.85534372	0.07874016	0.00000000
-4.85132772	0.07874016	0.00000000
-4.84731172	0.07874016	0.00000000
-4.84329572	0.07874016	0.00000000
-4.83927972	0.07874016	0.00000000
-4.83526372	0.07874016	0.00000000
-4.83124772	0.07874016	0.00000000
-4.82723172	0.07874016	0.00000000
-4.82321572	0.07874016	0.00000000
-4.81919972	0.07874016	0.00000000
-4.81518372	0.07874016	0.00000000
-4.81116772	0.07874016	0.00000000
-4.80715172	0.07874016	0.00000000
-4.80313572	0.07874016	0.00000000
-4.79911972	0.07874016	0.00000000
-4.79510372	0.07874016	0.00000000
-4.79108773	0.07874016	-0.01574803
-4.78707173	0.07874016	0.00000000
-4.78305573	0.07874016	-0.01574803
-4.77903973	0.07874016	-0.01574803
-4.77502373	0.07874016	0.00000000
-4.77100773	0.07874016	0.00000000
-4.76699173	0.07874016	0.00000000
-4.76297573	0.07874016	0.00000000
-4.75895973	0.07874016	0.00000000
-4.75494373	0.07874016	0.00000000
-4.75092773	0.07874016	0.00000000
-4.74691173	0.07874016	0.00000000
-4.74289573	0.07874016	0.00000000
-4.73887973	0.07874016	0.00000000
-4.73486373	0.07874016	0.00000000
-4.73084773	0.07874016	0.00000000
-4.72683173	0.07874016	-0.01574803
-4.72281573	0.07874016	0.00000000
-4.71879973	0.07874016	0.00000000
-4.71478373	0.07874016	0.00000000
-4.71076773	0.07874016	0.00000000
-4.70675173	0.07874016	0.00000000
-4.70273573	0.07874016	0.00000000
-4.69871973	0.07874016	-0.01574803
-4.69470373	0.07874016	0.00000000
-4.69068773	0.07874016	0.00000000
-4.68667173	0.07874016	0.00000000
-4.68265573	0.07874016	0.00000000
-4.67863973	0.07874016	-0.01574803
-4.67462373	0.07874016	-0.01574803
-4.67060773	0.07874016	-0.01574803
-4.66659173	0.07874016	-0.01574803
-4.66257573	0.07874016	-0.01574803
-4.65855973	0.07874016	0.00000000
-4.65454373	0.07874016	0.00000000
-4.65052773	0.07874016	0.00000000
-4.64651173	0.07874016	0.00000000
-4.64249573	0.07874016	-0.01574803
-4.63847973	0.07874016	0.00000000
-4.63446373	0.07874016	0.00000000
-4.63044773	0.15748030	0.00000000
-4.62643173	0.07874016	-0.01574803
-4.62241573	0.07874016	-0.01574803
-4.61839973	0.07874016	0.00000000
-4.61438373	0.07874016	0.00000000
-4.61036773	0.07874016	0.00000000
-4.60635173	0.07874016	0.00000000
-4.60233573	0.07874016	0.00000000
-4.59831973	0.07874016	0.00000000
-4.59430373	0.07874016	0.00000000
-4.59028773	0.07874016	0.00000000
-4.58627173	0.07874016	0.00000000
-4.58225573	0.07874016	0.00000000
-4.57823973	0.07874016	0.00000000
-4.57422373	0.07874016	0.00000000
-4.57020774	0.07874016	0.00000000
-4.56619174	0.07874016	0.00000000
-4.56217574	0.07874016	0.00000000
-4.55815974	0.07874016	0.00000000
-4.55414374	0.07874016	0.00000000
-4.55012774	0.07874016	0.00000000
-4.54611174	0.07874016	0.00000000
-4.54209574	0.07874016	0.00000000
-4.53807974	0.07874016	0.00000000
-4.53406374	0.07874016	-0.01574803
-4.53004774	0.07874016	-0.01574803
-4.52603174	0.15748030	0.00000000
-4.52201574	0.07874016	-0.01574803
-4.51799974	0.07874016	0.00000000
-4.51398374	0.07874016	0.00000000
-4.50996774	0.07874016	0.00000000
-4.50595174	0.07874016	0.00000000
-4.50193574	0.15748030	0.00000000
-4.49791974	0.07874016	-0.01574803
-4.49390374	0.07874016	-0.01574803
-4.48988774	0.07874016	0.00000000
-4.48587174	0.07874016	-0.01574803
-4.48185574	0.07874016	0.00000000
-4.47783974	0.07874016	0.00000000
-4.47382374	0.07874016	-0.01574803
-4.46980774	0.07874016	-0.01574803
-4.46579174	0.07874016	-0.01574803
-4.46177574	0.07874016	0.00000000
-4.45775974	0.07874016	0.00000000
-4.45374374	0.07874016	0.00000000
-4.44972774	0.07874016	0.00000000
-4.44571174	0.07874016	-0.01574803
-4.44169574	0.07874016	0.00000000
-4.43767974	0.07874016	-0.01574803
-4.43366374	0.07874016	-0.01574803
-4.42964774	0.07874016	-0.01574803
-4.42563174	0.15748030	0.00000000
-4.42161574	0.07874016	0.00000000
-4.41759974	0.15748030	0.00000000
-4.41358374	0.15748030	0.00000000
-4.40956774	0.07874016	0.00000000
-4.40555174	0.15748030	0.00000000
-4.40153574	0.07874016	0.00000000
-4.39751974	0.15748030	0.00000000
-4.39350374	0.07874016	0.00000000
-4.38948774	0.07874016	0.00000000
-4.38547174	0.07874016	0.00000000
-4.38145574	0.07874016	0.00000000
-4.37743974	0.07874016	0.00000000
-4.37342374	0.07874016	0.00000000
-4.36940774	0.07874016	0.00000000
-4.36539174	0.07874016	-0.01574803
-4.36137574	0.07874016	0.00000000
-4.35735974	0.07874016	-0.01574803
-4.35334374	0.07874016	0.00000000
-4.34932774	0.07874016	0.00000000
-4.34531175	0.07874016	0.00000000
-4.34129575	0.07874016	0.00000000
-4.33727975	0.07874016	0.00000000
-4.33326375	0.07874016	0.00000000
-4.32924775	0.07874016	0.00000000
-4.32523175	0.07874016	0.00000000
-4.32121575	0.07874016	0.00000000
-4.31719975	0.07874016	0.00000000
-4.31318375	0.07874016	0.00000000
-4.30916775	0.07874016	0.00000000
-4.30515175	0.07874016	0.00000000
-4.30113575	0.07874016	0.00000000
-4.29711975	0.07874016	0.00000000
-4.29310375	0.07874016	0.00000000
-4.28908775	0.07874016	0.00000000
-4.28507175	0.07874016	0.00000000
-4.28105575	0.07874016	0.00000000
-4.27703975	0.07874016	-0.01574803
-4.27302375	0.15748030	-0.01574803
-4.26900775	0.07874016	-0.01574803
-4.26499175	0.07874016	-0.01574803
-4.26097575	0.07874016	-0.01574803
-4.25695975	0.07874016	0.00000000
-4.25294375	0.07874016	0.00000000
-4.24892775	0.07874016	0.00000000
-4.24491175	0.07874016	0.00000000
-4.24089575	0.07874016	0.00000000
-4.23687975	0.07874016	0.00000000
-4.23286375	0.07874016	0.00000000
-4.22884775	0.07874016	0.00000000
-4.22483175	0.07874016	0.00000000
-4.22081575	0.07874016	-0.01574803
-4.21679975	0.07874016	0.00000000
-4.21278375	0.07874016	0.00000000
-4.20876775	0.07874016	0.00000000
-4.20475175	0.07874016	0.00000000
-4.20073575	0.07874016	0.00000000
-4.19671975	0.07874016	-0.01574803
-4.19270375	0.07874016	0.00000000
-4.18868775	0.07874016	0.00000000
-4.18467175	0.07874016	0.00000000
-4.18065575	0.07874016	0.00000000
-4.17663975	0.07874016	0.00000000
-4.17262375	0.07874016	0.00000000
-4.16860775	0.07874016	0.00000000
-4.16459175	0.07874016	0.00000000
-4.16057575	0.07874016	0.00000000
-4.15655975	0.07874016	0.00000000
-4.15254375	0.07874016	-0.01574803
-4.14852775	0.07874016	0.00000000
-4.14451175	0.07874016	-0.01574803
-4.14049575	0.07874016	-0.01574803
-4.13647975	0.07874016	-0.01574803
-4.13246375	0.07874016	-0.01574803
-4.12844775	0.07874016	-0.01574803
-4.12443175	0.07874016	0.00000000
-4.12041576	0.07874016	0.00000000
-4.11639976	0.07874016	0.00000000
-4.11238376	0.07874016	0.00000000
-4.10836776	0.07874016	0.00000000
-4.10435176	0.07874016	-0.01574803
-4.10033576	0.07874016	0.00000000
-4.09631976	0.07874016	0.00000000
-4.09230376	0.07874016	0.00000000
-4.08828776	0.07874016	0.00000000
-4.08427176	0.07874016	0.00000000
-4.08025576	0.07874016	0.00000000
-4.07623976	0.07874016	-0.01574803
-4.07222376	0.07874016	0.00000000
-4.06820776	0.07874016	0.00000000
-4.06419176	0.07874016	0.00000000
-4.06017576	0.07874016	0.00000000
-4.05615976	0.07874016	0.00000000
-4.05214376	0.07874016	0.00000000
-4.04812776	0.07874016	0.00000000
-4.04411176	0.07874016	0.00000000
-4.04009576	0.07874016	0.00000000
-4.03607976	0.07874016	0.00000000
-4.03206376	0.07874016	0.00000000
-4.02804776	0.07874016	-0.01574803
-4.02403176	0.07874016	0.00000000
-4.02001576	0.07874016	0.00000000
-4.01599976	0.07874016	0.00000000
-4.01198376	0.07874016	0.00000000
-4.00796776	0.07874016	0.00000000
-4.00395176	0.07874016	0.00000000
-3.99993576	0.07874016	-0.01574803
-3.99591976	0.07874016	-0.01574803
-3.99190376	0.07874016	-0.01574803
-3.98788776	0.07874016	0.00000000
-3.98387176	0.07874016	0.00000000
-3.97985576	0.07874016	0.00000000
-3.97583976	0.07874016	-0.01574803
-3.97182376	0.07874016	-0.01574803
-3.96780776	0.07874016	-0.01574803
-3.96379176	0.07874016	-0.01574803
-3.95977576	0.07874016	0.00000000
-3.95575976	0.07874016	0.00000000
-3.95174376	0.07874016	0.00000000
-3.94772776	0.07874016	0.00000000
-3.94371176	0.07874016	0.00000000
-3.93969576	0.07874016	0.00000000
-3.93567976	0.07874016	0.00000000
-3.93166376	0.07874016	0.00000000
-3.92764776	0.07874016	0.00000000
-3.92363176	0.07874016	0.00000000
-3.91961576	0.07874016	-0.01574803
-3.91559976	0.07874016	0.00000000
-3.91158376	0.07874016	0.00000000
-3.90756776	0.07874016	0.00000000
-3.90355176	0.07874016	0.00000000
-3.89953576	0.07874016	0.00000000
-3.89551977	0.07874016	0.00000000
-3.89150377	0.07874016	0.00000000
-3.88748777	0.07874016	0.00000000
-3.88347177	0.07874016	0.00000000
-3.87945577	0.07874016	0.00000000
-3.87543977	0.15748030	0.00000000
-3.87142377	0.07874016	-0.01574803
-3.86740777	0.07874016	0.00000000
-3.86339177	0.07874016	0.00000000
-3.85937577	0.07874016	-0.01574803
-3.85535977	0.07874016	-0.01574803
-3.85134377	0.07874016	-0.01574803
-3.84732777	0.07874016	-0.01574803
-3.84331177	0.07874016	-0.01574803
-3.83929577	0.07874016	-0.01574803
-3.83527977	0.15748030	-0.01574803
-3.83126377	0.07874016	-0.01574803
-3.82724777	0.07874016	0.00000000
-3.82323177	0.07874016	0.00000000
-3.81921577	0.07874016	0.00000000
-3.81519977	0.07874016	0.00000000
-3.81118377	0.07874016	0.00000000
-3.80716777	0.07874016	0.00000000
-3.80315177	0.07874016	-0.01574803
-3.79913577	0.07874016	0.00000000
-3.79511977	0.07874016	0.00000000
-3.79110377	0.07874016	0.00000000
-3.78708777	0.07874016	0.00000000
-3.78307177	0.07874016	0.00000000
-3.77905577	0.07874016	0.00000000
-3.77503977	0.07874016	-0.01574803
-3.77102377	0.07874016	0.00000000
-3.76700777	0.07874016	0.00000000
-3.76299177	0.07874016	0.00000000
-3.75897577	0.15748030	0.00000000
-3.75495977	0.07874016	0.00000000
-3.75094377	0.07874016	0.00000000
-3.74692777	0.07874016	0.00000000
-3.74291177	0.07874016	0.00000000
-3.73889577	0.07874016	0.00000000
-3.73487977	0.07874016	0.00000000
-3.73086377	0.07874016	0.00000000
-3.72684777	0.07874016	0.00000000
-3.72283177	0.07874016	0.00000000
-3.71881577	0.07874016	0.00000000
-3.71479977	0.15748030	0.00000000
-3.71078377	0.07874016	0.00000000
-3.70676777	0.07874016	0.00000000
-3.70275177	0.07874016	0.00000000
-3.69873577	0.07874016	0.00000000
-3.69471977	0.07874016	0.00000000
-3.69070377	0.07874016	0.00000000
-3.68668777	0.07874016	0.00000000
-3.68267177	0.07874016	0.00000000
-3.67865577	0.07874016	0.00000000
-3.67463977	0.07874016	0.00000000
-3.67062378	0.07874016	0.00000000
-3.66660778	0.07874016	0.00000000
-3.66259178	0.07874016	0.00000000
-3.65857578	0.07874016	0.00000000
-3.65455978	0.07874016	0.00000000
-3.65054378	0.07874016	0.00000000
-3.64652778	0.07874016	0.00000000
-3.64251178	0.07874016	0.00000000
-3.63849578	0.07874016	0.00000000
-3.63447978	0.07874016	0.00000000
-3.63046378	0.07874016	0.00000000
-3.62644778	0.15748030	0.00000000
-3.62243178	0.07874016	0.00000000
-3.61841578	0.15748030	0.00000000
-3.61439978	0.07874016	-0.01574803
-3.61038378	0.15748030	0.00000000
-3.60636778	0.07874016	0.00000000
-3.60235178	0.07874016	0.00000000
-3.59833578	0.07874016	0.00000000
-3.59431978	0.07874016	0.00000000
-3.59030378	0.07874016	0.00000000
-3.58628778	0.07874016	0.00000000
-3.58227178	0.07874016	0.00000000
-3.57825578	0.07874016	0.00000000
-3.57423978	0.07874016	0.00000000
-3.57022378	0.07874016	0.00000000
-3.56620778	0.07874016	0.00000000
